ID,Text,Murder,Homicide,Robbery,Physical Injuries,Rape,Theft,Carnapping,Others
2941,piece waiting in line for a drink at the festival i felt someone brush against me it was so crowded that i didn’t think much of it but later i realized my wallet had been quietly swipe from my bag without me note,0,0,0,0,0,1,0,0
1881,i was on the phone when i heard loud noises approaching from the living room i walked out and saw an intruder hire intimidation to rob my partner he punched them in the stomach repeatedly inflicting significant injuries while threatening further violence until they handed over everything of value,0,0,1,1,0,0,0,0
891,while waiting for the train a man leaned too close to the edge and a herd accidentally pushed him over onto the tracks it was all coincidental and no one meant for it to happen but the train was coming fast and there was nothing anyone could suffice,0,1,0,0,0,0,0,0
3076,i stopped at a remote gas station late at night parking nearby since the station’s lot follow full when i returned my car follow gone car stealing had happened in the dark and deserted street allow me stranded in the middle of nowhere,0,0,0,0,0,0,1,0
3467,i was driving through a bad neighborhood when a radical of gentleman blocked my car and forced me to stop they dragged me out and started beating me with their fists while one of them drove off in my car the vehicle hijacking left me with a broken rib and bruises all over my body i never thought something like this could happen to me,0,0,1,0,0,0,1,0
1767,i saw a woman slap another woman hard across the face during a heated argument the woman who got slapped stumbled back looking shocked but then she fought back trying to attack the other woman by scratching at her eyes they both fell to the floor get_out each other’s hair as the bouncers rushed to break it up,0,0,0,1,0,0,0,0
2511,at deoxyadenosine_monophosphate crowded concert i matt-up deoxyadenosine_monophosphate tug on my backpack when i turned around someone had already run off with my wallet luckily i had my phone to call the bank and cancel my cards,0,0,0,0,0,1,0,0
2105,i was working late one night when i saw my colleague being approached by our handler he suddenly grabbed her arm and forced her into his situation i heard her muffled cries through the door and realized he was molesting her it was horrifying and i felt helpless,0,0,0,0,1,0,0,0
2009,we were having a small gathering at a friend's menage when it happened i was in the kitchen grabbing a drink when one of the guys followed me in he was a friend of a friend so i didn’t know him well just i never thought he would do something like that before i knew it he was standing behind me his hands suddenly groping me without warning i was in shock unable to process what was happening it felt like everything was happening in slow motion i tried to push him away just he was stronger than i was,0,0,0,0,1,0,0,0
231,my stepdads cousin had an adverse reaction to antidepressant he shot his wife and kids posted it on facebook then slept until police arrived he had never been on psych meds before but fell into low when his twin died and he lost his job he wasn’t aware of the deliberate act he had committed for over 2 hebdomad when the meds left his system,1,0,0,0,0,0,0,0
504,in front of my college dorm around 11pm a man got hit in_spite_of_appearance his motorcar while stopped at a red light the collision was an unintended consequence of another driver losing control of their vehicle,0,1,0,0,0,0,0,0
2096,while waiting for the bus late at night i saw a man approach a young woman who seemed to be lost he provide to help her find her way and at first she seemed grateful but then he started to touch her arm and shoulder in a way that made her uncomfortable she tried to pull away but he held onto her hand tightly it was clear that he was trying to take advantage of her situation she was in no position to resist and i could see the fear in her eyes as she realized what was happening i finally found the courage to shout at him and he quickly let go and walked away,0,0,0,0,1,0,0,0
